sample	chrom	loc.start	loc.end	num.mark	seg.mean	copy	ivg.copy
MCL1016	20	150000	25850000	253	-0.0193	2	0
MCL1016	20	26150000	30950000	16	0.6855	3	1
MCL1016	20	31350000	64150000	324	-2.00E-04	2	0
MCL1016	21	7950000	10550000	8	0.5728	3	1
MCL1016	21	13250000	46550000	311	0.0133	2	0
MCL1016	22	10750000	50750000	327	-0.009	2	0
MCL1016	23	250000	2750000	23	-0.0358	2	0
MCL1016	23	2850000	155550000	1393	-1.0411	1	-1
MCL1016	23	155650000	155950000	4	0.1169	2	0
MCL1016	24	2850000	26550000	118	-1.1055	1	-1
MCL101	1	950000	125150000	1155	-0.0344	2	0
MCL101	1	143550000	145650000	4	-1.2374	1	-1
MCL101	1	145750000	189950000	410	-0.0906	2	0
MCL101	1	190050000	225650000	343	0.587605248	3	1
MCL101	1	225750000	248850000	223	-0.9843	1	-1
MCL101	2	150000	139650000	1264	-0.062789557	2	0
MCL101	2	139750000	142350000	27	0.3618	3	1
MCL101	2	142450000	242050000	965	-0.0375	2	0
MCL101	3	50000	53650000	524	-0.0652	2	0
MCL101	3	53750000	55850000	22	-0.5307	1	-1
MCL101	3	55950000	101250000	412	0.004307282	2	0
MCL101	3	101350000	198050000	945	0.545332593	3	1
MCL101	4	150000	10050000	93	-0.1097	2	0
MCL101	4	10150000	11650000	15	-0.5501	1	-1
MCL101	4	11750000	182350000	1634	0.005731334	2	0
MCL101	4	182450000	182750000	4	0.5464	3	1
MCL101	4	182850000	189950000	71	-0.2268	2	0
MCL101	5	150000	181250000	1704	-0.04671338	2	0
MCL101	6	250000	170550000	1622	-0.019410789	2	0
MCL101	7	50000	25850000	256	0.954713281	4	2
MCL101	7	25950000	64150000	314	-0.0681	2	0
MCL101	7	64750000	65950000	9	0.8518	4	2
MCL101	7	66050000	159250000	890	-0.012015169	2	0
MCL101	8	350000	41250000	384	-1.006582552	1	-1
MCL101	8	41350000	91850000	457	0.5321	3	1
MCL101	8	91950000	145050000	519	1.202214836	4	2
MCL101	9	250000	17150000	164	-0.0854	2	0
MCL101	9	17250000	18350000	12	-1.3244	1	-1
MCL101	9	18450000	20050000	15	-0.2441	2	0
MCL101	9	20150000	26650000	64	-1.0917	1	-1
MCL101	9	26750000	27750000	11	-0.2708	2	0
MCL101	9	27850000	28850000	10	-1.0709	1	-1
MCL101	9	28950000	138050000	777	-0.0621	2	0
MCL101	10	50000	122350000	1137	-0.028283641	2	0
MCL101	10	122450000	122750000	4	-0.9079	1	-1
MCL101	10	122850000	133650000	106	-0.268211321	2	0
MCL101	11	250000	88750000	806	-0.0545	2	0
MCL101	11	88850000	89750000	10	-0.6568	1	-1
MCL101	11	90150000	100750000	106	-0.0653	2	0
MCL101	11	100850000	115150000	141	-0.9799	1	-1
MCL101	11	115250000	129250000	141	-0.06367234	2	0
MCL101	11	129350000	134950000	56	-0.3555	1	-1
MCL101	12	150000	11250000	111	-0.0958	2	0
MCL101	12	11350000	13950000	26	-1.122	1	-1
MCL101	12	14050000	18950000	49	0.5896	3	1
MCL101	12	19050000	45050000	218	0.047084404	2	0
MCL101	12	45150000	47750000	27	-1.0452	1	-1
MCL101	12	47850000	48850000	9	-0.1864	2	0
MCL101	12	48950000	49450000	6	-0.8774	1	-1
MCL101	12	49550000	69550000	194	0.6316	3	1
MCL101	12	69750000	71150000	15	-0.603	1	-1
MCL101	12	71250000	80650000	92	0.1253	2	0
MCL101	12	80750000	81950000	13	-0.8017	1	-1
MCL101	12	82050000	108950000	263	0.0796	2	0
MCL101	12	109050000	112950000	39	-0.6456	1	-1
MCL101	12	113150000	133150000	193	-0.066946632	2	0
MCL101	13	18250000	46950000	277	-0.0103	2	0
MCL101	13	47050000	114150000	652	-0.966967485	1	-1
MCL101	14	19750000	106850000	850	0.0036	2	0
MCL101	15	17050000	22250000	5	0.9685	4	2
MCL101	15	22750000	101850000	757	-0.0839	2	0
MCL101	16	150000	90050000	713	-0.0246	2	0
MCL101	17	150000	58350000	508	-0.0116	2	0
MCL101	17	58450000	80250000	210	0.614221905	3	1
MCL101	17	80350000	83150000	28	-0.0577	2	0
MCL101	18	250000	10650000	104	-0.6169	1	-1
MCL101	18	10750000	67650000	494	-0.043	2	0
MCL101	18	67750000	80250000	122	-1.1108	1	-1
MCL101	19	350000	15450000	147	0.0962	2	0
MCL101	19	15550000	17250000	18	0.4182	3	1
MCL101	19	17350000	19650000	24	0.0459	2	0
MCL101	19	19750000	22450000	19	1.1889	4	2
MCL101	19	22550000	52050000	235	0.020925532	2	0
MCL101	19	52150000	53550000	15	0.2934	3	1
MCL101	19	53750000	58550000	48	-0.0445	2	0
MCL101	20	150000	26150000	254	-0.0877	2	0
MCL101	20	28750000	30950000	15	0.8569	4	2
MCL101	20	31350000	64150000	324	-0.027652778	2	0
MCL101	21	7950000	10550000	8	0.7963	3	1
MCL101	21	13250000	34250000	197	0.0874	2	0
MCL101	21	34350000	35550000	12	-0.4553	1	-1
MCL101	21	35650000	46550000	102	-0.108448039	2	0
MCL101	22	10750000	50750000	327	-0.0266	2	0
MCL101	23	250000	2750000	23	-0.0751	2	0
MCL101	23	2850000	155950000	1397	-1.038933286	1	-1
MCL101	24	2850000	26550000	118	-1.1524	1	-1
MCL102	1	950000	143550000	1156	-0.018309689	2	0
MCL102	1	143650000	149950000	20	-0.4005	1	-1
MCL102	1	150050000	248850000	959	-0.016142753	2	0
MCL102	2	150000	242050000	2256	-0.0293	2	0
MCL102	3	50000	124150000	1183	-0.019374218	2	0
MCL102	3	124250000	138950000	144	0.4785	3	1
MCL102	3	139150000	140750000	17	0.1635	2	0
MCL102	3	140850000	198050000	559	0.570016995	3	1
MCL102	4	150000	189950000	1817	0.009336709	2	0
MCL102	5	150000	181250000	1704	-0.023540082	2	0
MCL102	6	250000	95550000	893	-0.0139	2	0
MCL102	6	95650000	168050000	705	-0.9183	1	-1
MCL102	6	168150000	170550000	24	-0.2455	2	0
MCL102	7	50000	57650000	560	-0.0446	2	0
MCL102	7	58050000	69650000	54	0.2802	3	1
MCL102	7	69750000	159250000	855	0.007068421	2	0
MCL102	8	350000	34550000	317	-0.951919558	1	-1
MCL102	8	34650000	145050000	1043	-0.006069319	2	0
MCL102	9	250000	138050000	1053	-0.0231	2	0
MCL102	10	50000	38350000	372	-0.002172043	2	0
MCL102	10	38950000	39550000	7	0.7887	3	1
MCL102	10	42450000	67750000	231	-0.042106061	2	0
MCL102	10	67850000	68650000	9	0.4798	3	1
MCL102	10	68750000	133650000	628	-0.066850955	2	0
MCL102	11	250000	134950000	1260	-0.049829365	2	0
MCL102	12	150000	133150000	1255	0.002970677	2	0
MCL102	13	18250000	114150000	929	0.011927772	2	0
MCL102	14	19750000	30850000	110	-0.0246	2	0
MCL102	14	30950000	31650000	8	0.4553	3	1
MCL102	14	31750000	34250000	25	-0.1104	2	0
MCL102	14	34350000	36050000	18	0.322	3	1
MCL102	14	36150000	106050000	681	0.008032159	2	0
MCL102	14	106150000	106850000	8	0.4869	3	1
MCL102	15	17050000	22250000	5	0.7854	3	1
MCL102	15	22750000	49850000	251	-0.029	2	0
MCL102	15	49950000	89050000	380	0.6756	3	1
MCL102	15	89150000	101850000	126	-0.9949	1	-1
MCL102	16	150000	90050000	713	0.0028	2	0
MCL102	17	150000	22450000	210	-0.061050952	2	0
MCL102	17	26650000	27050000	4	0.7372	3	1
MCL102	17	27250000	83150000	532	0.040073872	2	0
MCL102	18	250000	80250000	720	-0.027291944	2	0
MCL102	19	350000	19650000	189	0.1447	2	0
MCL102	19	19750000	22450000	19	0.8906	4	2
MCL102	19	22550000	58550000	298	0.0328	2	0
MCL102	20	150000	26150000	254	-0.0903	2	0
MCL102	20	28750000	30950000	15	0.5283	3	1
MCL102	20	31350000	64150000	324	-0.052562963	2	0
MCL102	21	7950000	46550000	319	0.025916928	2	0
MCL102	22	10750000	50750000	327	-0.04	2	0
MCL102	23	250000	130350000	1174	0.002778024	2	0
MCL102	23	130450000	131350000	9	-0.4618	1	-1
MCL102	23	131450000	135050000	35	0.0052	2	0
MCL102	23	135150000	135950000	8	-0.6961	1	-1
MCL102	23	136050000	148350000	119	-0.0212	2	0
MCL102	23	148450000	150650000	23	-0.4593	1	-1
MCL102	23	150750000	152450000	18	-0.0512	2	0
MCL102	23	152550000	153250000	8	-0.9475	1	-1
MCL102	23	153350000	155950000	26	-0.2314	2	0
MCL102	24	2850000	26550000	118	-4.9222	0	-2
MCL103	1	950000	50450000	474	-0.014694937	2	0
MCL103	1	50550000	52950000	25	0.2661	3	1
MCL103	1	53050000	248350000	1631	-0.02731355	2	0
MCL103	1	248450000	248850000	5	-0.6289	1	-1
MCL103	2	150000	31850000	313	-0.0921	2	0
MCL103	2	31950000	32950000	7	0.5938	3	1
MCL103	2	33050000	95550000	548	-0.0218	2	0
MCL103	2	95650000	96050000	4	-0.9561	1	-1
MCL103	2	96150000	109650000	123	-0.0437	2	0
MCL103	2	109750000	113350000	28	-0.392	1	-1
MCL103	2	113750000	242050000	1233	-0.006165369	2	0
MCL103	3	50000	198050000	1903	-0.017549921	2	0
MCL103	4	150000	189250000	1810	0.015382431	2	0
MCL103	4	189350000	189950000	7	-0.7377	1	-1
MCL103	5	150000	181250000	1704	-0.026888263	2	0
MCL103	6	250000	170550000	1622	-0.013236128	2	0
MCL103	7	50000	64150000	570	-0.045027368	2	0
MCL103	7	64750000	66150000	11	0.5874	3	1
MCL103	7	66250000	143350000	735	0.041900272	2	0
MCL103	7	143550000	144350000	6	-1.1558	1	-1
MCL103	7	144450000	149650000	53	0.0109	2	0
MCL103	7	149750000	150750000	11	-0.3862	1	-1
MCL103	7	150850000	152050000	13	-0.0149	2	0
MCL103	7	152150000	152750000	7	0.5183	3	1
MCL103	7	152850000	159250000	63	-0.1872	2	0
MCL103	8	350000	2850000	25	-0.4575	1	-1
MCL103	8	2950000	145050000	1335	0.002645693	2	0
MCL103	9	250000	138050000	1053	-0.0406	2	0
MCL103	10	50000	38350000	372	0.011883871	2	0
MCL103	10	38950000	39450000	6	0.5816	3	1
MCL103	10	39550000	133650000	869	-0.049158113	2	0
MCL103	11	250000	134950000	1260	-0.063134921	2	0
MCL103	12	150000	133150000	1255	0.003898327	2	0
MCL103	13	18250000	114150000	929	0.024271152	2	0
MCL103	14	19750000	106850000	850	-0.007213647	2	0
MCL103	15	17050000	101850000	762	-0.0479	2	0
MCL103	16	150000	90050000	713	-0.0041	2	0
MCL103	17	150000	83150000	746	0.0354	2	0
MCL103	18	250000	44550000	374	-0.0078	2	0
MCL103	18	44750000	45750000	11	-0.4286	1	-1
MCL103	18	45850000	77950000	313	0.004285623	2	0
MCL103	18	78050000	78650000	7	-0.637	1	-1
MCL103	18	78750000	80250000	15	-0.2099	2	0
MCL103	19	350000	19650000	189	0.1391	2	0
MCL103	19	19750000	22450000	19	0.9699	4	2
MCL103	19	22550000	58550000	298	0.024789933	2	0
MCL103	20	150000	26150000	254	-0.0864	2	0
MCL103	20	28750000	30950000	15	0.7259	3	1
MCL103	20	31350000	64150000	324	-0.045398148	2	0
MCL103	21	7950000	10550000	8	0.6457	3	1
MCL103	21	13250000	34250000	197	0.111309137	2	0
MCL103	21	34350000	35950000	16	-0.3622	1	-1
MCL103	21	36050000	46550000	98	-0.080281633	2	0
MCL103	22	10750000	50750000	327	-0.027	2	0
MCL103	23	250000	2750000	23	0.0602	2	0
MCL103	23	2850000	155950000	1397	-1.018518754	1	-1
MCL103	24	2850000	26550000	118	-1.1819	1	-1
MCL104	1	950000	64850000	617	0.0139	2	0
MCL104	1	64950000	108350000	421	-0.9345	1	-1
MCL104	1	108550000	248850000	1097	-0.06227402	2	0
MCL104	2	150000	1550000	15	-0.3985	1	-1
MCL104	2	1650000	29150000	271	-0.0625	2	0
MCL104	2	29250000	31350000	22	-0.3223	1	-1
MCL104	2	31450000	60650000	284	0.074	2	0
MCL104	2	60750000	62350000	16	0.6507	3	1
MCL104	2	62450000	110150000	389	-0.0023	2	0
MCL104	2	110250000	111750000	10	-0.7529	1	-1
MCL104	2	111850000	242050000	1249	0.02927558	2	0
MCL104	3	50000	134850000	1288	0.022041537	2	0
MCL104	3	134950000	135850000	10	-0.4659	1	-1
MCL104	3	135950000	162850000	262	0.068128626	2	0
MCL104	3	162950000	165050000	21	0.4226	3	1
MCL104	3	165150000	198050000	322	0.05807205	2	0
MCL104	4	150000	27850000	264	-0.017985606	2	0
MCL104	4	27950000	36150000	82	0.2853	3	1
MCL104	4	36250000	189950000	1471	0.087479878	2	0
MCL104	5	150000	181250000	1704	0.002073239	2	0
MCL104	6	250000	170550000	1622	-0.049404254	2	0
MCL104	7	50000	159250000	1469	0.028221307	2	0
MCL104	8	350000	2350000	21	-0.5685	1	-1
MCL104	8	2550000	109350000	989	0.058	2	0
MCL104	8	109450000	115050000	57	0.3518	3	1
MCL104	8	115150000	145050000	293	-0.0529	2	0
MCL104	9	250000	138050000	1053	-0.0631	2	0
MCL104	10	50000	38350000	372	0.02906129	2	0
MCL104	10	38950000	39550000	7	0.6485	3	1
MCL104	10	42450000	45650000	33	-0.0057	2	0
MCL104	10	46050000	48150000	11	-0.6312	1	-1
MCL104	10	48250000	67650000	186	0.0528	2	0
MCL104	10	67750000	68750000	11	0.5142	3	1
MCL104	10	68850000	133650000	627	-0.03745614	2	0
MCL104	11	250000	66050000	594	-0.025621212	2	0
MCL104	11	66150000	71450000	51	0.3257	3	1
MCL104	11	71550000	107050000	338	0.049604142	2	0
MCL104	11	107150000	115950000	88	-0.9806	1	-1
MCL104	11	116050000	134950000	189	-0.0837	2	0
MCL104	12	150000	10250000	101	-0.0547	2	0
MCL104	12	10350000	14650000	43	-0.6931	1	-1
MCL104	12	14750000	133150000	1111	0.0614	2	0
MCL104	13	18250000	114150000	929	-0.906694618	1	-1
MCL104	14	19750000	106850000	850	0.0454	2	0
MCL104	15	17050000	22250000	5	0.9658	4	2
MCL104	15	22750000	101850000	757	-0.0036	2	0
MCL104	16	150000	90050000	713	0.01914993	2	0
MCL104	17	150000	83150000	746	0.016808177	2	0
MCL104	18	250000	64750000	569	0.0218	2	0
MCL104	18	64850000	70250000	54	0.2648	3	1
MCL104	18	70350000	80250000	97	-0.057223711	2	0
MCL104	19	350000	15450000	147	0.1362	2	0
MCL104	19	15550000	16050000	6	0.6391	3	1
MCL104	19	16150000	19650000	36	0.1209	2	0
MCL104	19	19750000	22450000	19	1.0837	4	2
MCL104	19	22550000	58550000	298	0.0577	2	0
MCL104	20	150000	26150000	254	-0.0548	2	0
MCL104	20	28750000	30950000	15	0.7733	3	1
MCL104	20	31350000	33450000	22	0.0316	2	0
MCL104	20	33550000	39850000	64	-0.922529688	1	-1
MCL104	20	39950000	64150000	238	-0.0414	2	0
MCL104	21	7950000	46550000	319	0.068400313	2	0
MCL104	22	10750000	50750000	327	-0.04	2	0
MCL104	23	250000	52150000	494	0.018975709	2	0
MCL104	23	52250000	52950000	7	-0.8589	1	-1
MCL104	23	53050000	93150000	318	0.114051572	2	0
MCL104	23	93250000	95950000	26	0.2788	3	1
MCL104	23	96050000	148350000	500	0.0122	2	0
MCL104	23	148450000	155950000	75	-0.3642	1	-1
MCL104	24	2850000	26550000	118	-4.9597	0	-2
MCL105	1	950000	2850000	19	0.0456	2	0
MCL105	1	2950000	6650000	36	-1.0802	1	-1
MCL105	1	6750000	152750000	1148	-0.0071	2	0
MCL105	1	152850000	177950000	247	-1.0515	1	-1
MCL105	1	178050000	248850000	685	0.0023	2	0
MCL105	2	150000	16350000	160	-0.1289	2	0
MCL105	2	16450000	16750000	4	-0.993	1	-1
MCL105	2	16850000	109650000	831	-0.01762491	2	0
MCL105	2	109750000	111750000	12	-0.841	1	-1
MCL105	2	111850000	140150000	262	-0.084617939	2	0
MCL105	2	140250000	141050000	9	0.6334	3	1
MCL105	2	141150000	168950000	269	0.0024	2	0
MCL105	2	169050000	172050000	29	0.3394	3	1
MCL105	2	172150000	242050000	680	-0.014984853	2	0
MCL105	3	50000	198050000	1903	-0.019022123	2	0
MCL105	4	150000	189950000	1817	0.005735553	2	0
MCL105	5	150000	181250000	1704	-0.0432	2	0
MCL105	6	250000	170550000	1622	-0.025090629	2	0
MCL105	7	50000	143350000	1316	-0.018829407	2	0
MCL105	7	143550000	144450000	7	-0.8415	1	-1
MCL105	7	144550000	152050000	76	-0.0047	2	0
MCL105	7	152150000	152450000	4	0.7514	3	1
MCL105	7	152550000	159250000	66	-0.1342	2	0
MCL105	8	350000	2350000	21	-0.5697	1	-1
MCL105	8	2550000	145050000	1339	-0.0093	2	0
MCL105	9	250000	138050000	1053	-0.0543	2	0
MCL105	10	50000	16050000	157	-0.103745223	2	0
MCL105	10	16150000	17550000	15	0.386	3	1
MCL105	10	17750000	38350000	200	0.0022	2	0
MCL105	10	38950000	39550000	7	0.7197	3	1
MCL105	10	42450000	122050000	755	-0.035117748	2	0
MCL105	10	122150000	122850000	8	-0.5942	1	-1
MCL105	10	122950000	133650000	105	-0.176857143	2	0
MCL105	11	250000	88750000	806	-0.035448387	2	0
MCL105	11	88850000	90150000	11	-0.6961	1	-1
MCL105	11	90250000	130550000	399	-0.014723058	2	0
MCL105	11	130650000	134950000	44	-0.3309	1	-1
MCL105	12	150000	3250000	31	-0.0573	2	0
MCL105	12	3350000	6050000	28	-0.3659	1	-1
MCL105	12	6150000	133150000	1196	0.0164	2	0
MCL105	13	18250000	108650000	879	0.011420933	2	0
MCL105	13	108750000	114150000	50	-0.3567	1	-1
MCL105	14	19750000	106050000	842	0.0012	2	0
MCL105	14	106150000	106850000	8	0.6881	3	1
MCL105	15	17050000	24050000	18	0.4778	3	1
MCL105	15	24150000	101850000	744	0.249019355	2	0
MCL105	16	150000	86050000	674	0.0069	2	0
MCL105	16	86150000	88350000	22	-0.369	1	-1
MCL105	16	88450000	90050000	17	0.0917	2	0
MCL105	17	150000	83150000	746	0.0078	2	0
MCL105	18	250000	80250000	720	-0.0507	2	0
MCL105	19	350000	19650000	189	0.1587	2	0
MCL105	19	19750000	22450000	19	1.2763	4	2
MCL105	19	22550000	58550000	298	0.0243	2	0
MCL105	20	150000	26150000	254	-0.0825	2	0
MCL105	20	28750000	30950000	15	0.7906	3	1
MCL105	20	31350000	64150000	324	-0.020438889	2	0
MCL105	21	7950000	9650000	4	-0.8659	1	-1
MCL105	21	9750000	10550000	4	1.2322	4	2
MCL105	21	13250000	46550000	311	0.01044373	2	0
MCL105	22	10750000	50750000	327	-0.0338	2	0
MCL105	23	250000	2750000	23	0.0509	2	0
MCL105	23	2850000	155550000	1393	-1.044505025	1	-1
MCL105	23	155650000	155950000	4	-0.0911	2	0
MCL105	24	2850000	26550000	118	-1.0101	1	-1
MCL106	1	950000	85550000	818	-0.0043	2	0
MCL106	1	85650000	101850000	160	-0.83	1	-1
MCL106	1	101950000	233750000	1011	-0.015129871	2	0
MCL106	1	233850000	241850000	79	-0.7584	1	-1
MCL106	1	242050000	248850000	67	-0.0243	2	0
MCL106	2	150000	58250000	569	-0.019749912	2	0
MCL106	2	58350000	60150000	18	-0.4333	1	-1
MCL106	2	60250000	88750000	267	-0.002364045	2	0
MCL106	2	88850000	94550000	6	0.8602	4	2
MCL106	2	94650000	111050000	143	-0.0787	2	0
MCL106	2	111150000	111850000	5	-0.9875	1	-1
MCL106	2	111950000	242050000	1248	0.000219231	2	0
MCL106	3	50000	198050000	1903	0.0096	2	0
MCL106	4	150000	189950000	1817	0.025823225	2	0
MCL106	5	150000	181250000	1704	-0.0306	2	0
MCL106	6	250000	170550000	1622	-0.003849075	2	0
MCL106	7	50000	64150000	570	-0.0115	2	0
MCL106	7	64750000	65350000	6	0.9512	4	2
MCL106	7	65750000	159250000	893	-0.01504692	2	0
MCL106	8	350000	2550000	22	-0.6069	1	-1
MCL106	8	2650000	145050000	1338	0.0169	2	0
MCL106	9	250000	138050000	1053	-0.8906	1	-1
MCL106	10	50000	38350000	372	0.000804301	2	0
MCL106	10	38950000	39550000	7	0.8018	3	1
MCL106	10	42450000	45550000	32	-0.0461	2	0
MCL106	10	45650000	50850000	36	-0.3789	1	-1
MCL106	10	50950000	133650000	800	-0.01166775	2	0
MCL106	11	250000	63150000	565	-0.0394	2	0
MCL106	11	63250000	65450000	23	0.6554	3	1
MCL106	11	65550000	69450000	39	0.095	2	0
MCL106	11	69550000	70850000	14	0.5594	3	1
MCL106	11	71150000	134950000	619	-0.032633603	2	0
MCL106	12	150000	48650000	438	-0.008036986	2	0
MCL106	12	48750000	50950000	23	-0.5139	1	-1
MCL106	12	51050000	87550000	353	0.4939	3	1
MCL106	12	87650000	133150000	441	0.0072	2	0
MCL106	13	18250000	84250000	641	0.0412	2	0
MCL106	13	84350000	85950000	16	-0.9329	1	-1
MCL106	13	86050000	114150000	272	-0.0287	2	0
MCL106	14	19750000	106850000	850	0.0373	2	0
MCL106	15	17050000	62650000	379	0.026	2	0
MCL106	15	62750000	65850000	31	0.6259	3	1
MCL106	15	65950000	101850000	352	-0.0874	2	0
MCL106	16	150000	15050000	142	0.0156	2	0
MCL106	16	15450000	16150000	8	0.7744	3	1
MCL106	16	16750000	90050000	563	0.0263	2	0
MCL106	17	150000	83150000	746	0.0078	2	0
MCL106	18	250000	80250000	720	-0.0192	2	0
MCL106	19	350000	2250000	19	0.1648	2	0
MCL106	19	2350000	4650000	24	-0.7442	1	-1
MCL106	19	4750000	19650000	146	0.1464	2	0
MCL106	19	19750000	22450000	19	1.3082	4	2
MCL106	19	22550000	58550000	298	0.0724	2	0
MCL106	20	150000	25850000	253	-0.0417	2	0
MCL106	20	26150000	30950000	16	0.7897	3	1
MCL106	20	31350000	64150000	324	-0.0386	2	0
MCL106	21	7950000	46550000	319	0.015617868	2	0
MCL106	22	10750000	21950000	46	-0.0034	2	0
MCL106	22	22050000	23850000	16	0.7309	3	1
MCL106	22	23950000	37750000	138	0.0107	2	0
MCL106	22	37850000	40350000	26	0.532	3	1
MCL106	22	40450000	50750000	101	-0.0488	2	0
MCL106	23	250000	1550000	13	-0.9387	1	-1
MCL106	23	1650000	9950000	81	-0.0148	2	0
MCL106	23	10050000	18050000	79	-0.9999	1	-1
MCL106	23	18150000	20550000	24	-0.1266	2	0
MCL106	23	20650000	23650000	30	-0.9586	1	-1
MCL106	23	23750000	26150000	24	-0.013	2	0
MCL106	23	26250000	153250000	1143	-0.881170779	1	-1
MCL106	23	153350000	155050000	17	-0.2065	2	0
MCL106	23	155150000	155950000	9	-1.2712	1	-1
MCL106	24	2850000	26550000	118	-4.9112	0	-2
MCL107	1	950000	33750000	313	0.0336	2	0
MCL107	1	33850000	34250000	5	-0.5712	1	-1
MCL107	1	34350000	50550000	157	0.0176	2	0
MCL107	1	50650000	52950000	24	0.3241	3	1
MCL107	1	53050000	68150000	149	-0.064947651	2	0
MCL107	1	68250000	101850000	330	-0.979	1	-1
MCL107	1	101950000	105150000	30	0.1235	2	0
MCL107	1	105250000	110150000	45	-0.9101	1	-1
MCL107	1	110350000	241850000	1015	0.016447783	2	0
MCL107	1	242050000	244050000	20	-1.1915	1	-1
MCL107	1	244150000	248850000	47	-0.0521	2	0
MCL107	2	150000	111050000	1003	-0.007303888	2	0
MCL107	2	111150000	111750000	4	-1.2214	1	-1
MCL107	2	111850000	242050000	1249	0.031476781	2	0
MCL107	3	50000	156650000	1500	0.0062794	2	0
MCL107	3	156750000	159250000	25	0.4867	3	1
MCL107	3	159350000	165050000	56	0.1083	2	0
MCL107	3	165150000	170450000	54	0.6745	3	1
MCL107	3	170550000	171550000	11	0.2061	2	0
MCL107	3	171650000	192050000	199	0.624469347	3	1
MCL107	3	192150000	198050000	58	-0.0153	2	0
MCL107	4	150000	189950000	1817	0.048695212	2	0
MCL107	5	150000	23550000	228	-0.039405263	2	0
MCL107	5	23650000	27550000	38	0.2989	3	1
MCL107	5	27650000	181250000	1438	0.014158762	2	0
MCL107	6	250000	113150000	1064	0.015707519	2	0
MCL107	6	113250000	170550000	558	-0.9957	1	-1
MCL107	7	50000	139350000	1278	0.02819554	2	0
MCL107	7	139450000	159250000	191	0.5398	3	1
MCL107	8	350000	2350000	21	-0.5641	1	-1
MCL107	8	2550000	118450000	1079	0.0555	2	0
MCL107	8	118550000	118950000	5	-0.806	1	-1
MCL107	8	119050000	119650000	7	0.5443	3	1
MCL107	8	119750000	120250000	6	1.1268	4	2
MCL107	8	120350000	125150000	49	0.5802	3	1
MCL107	8	125250000	128650000	34	1.2595	4	2
MCL107	8	128750000	145050000	159	-1.059260377	1	-1
MCL107	9	250000	21450000	204	0.0112	2	0
MCL107	9	21550000	22350000	9	-0.9729	1	-1
MCL107	9	22450000	138050000	840	-0.0157	2	0
MCL107	10	50000	19650000	191	-1.0145	1	-1
MCL107	10	19750000	133650000	1056	0.006605682	2	0
MCL107	11	250000	35250000	344	-0.05	2	0
MCL107	11	35350000	47350000	117	-1.0446	1	-1
MCL107	11	47450000	47950000	6	1.4792	4	2
MCL107	11	48050000	88850000	340	-0.012327059	2	0
