Sample	Chromosome	Start Position	End Position	Num markers	seg.mean	copy	ivg.copy	Seg.CN
MCL-35	4	41524234	41524486	NA				0
MCL-35	4	41524487	41956931	NA				0
MCL-35	4	41956932	42397819	NA				0
MCL-35	4	42397820	47678068	NA				0
MCL-35	4	47678069	48076576	NA				0
MCL-35	4	48076577	48094963	NA				0
MCL-35	4	48094964	48113247	NA				0
MCL-35	4	48113248	48150845	NA				0
MCL-35	4	48150846	48167599	NA				0
MCL-35	4	48167600	48168652	NA				0
MCL-35	4	48168653	48175937	NA				0
MCL-35	4	48175938	48176047	NA				0
MCL-35	4	48176048	51848078	NA				0
MCL-35	4	51848079	51848345	NA				0
MCL-35	4	51848346	51860656	NA				0
MCL-35	4	51860657	51865294	NA				0
MCL-35	4	51865295	51914069	NA				0
MCL-35	4	51914070	51993990	NA				0
MCL-35	4	51993991	52021671	NA				0
MCL-35	4	52021672	52022333	NA				0
MCL-35	4	52022334	52658284	NA				0
MCL-35	4	52658285	52744105	NA				0
MCL-35	4	52744106	52744235	NA				0
MCL-35	4	52744236	52863262	NA				0
MCL-35	4	52863263	53145141	NA				0
MCL-35	4	53145142	73069686	NA				0
MCL-35	4	73069687	73140396	NA				0
MCL-35	4	73140397	75013163	NA				0
MCL-35	4	75013164	75479373	NA				0
MCL-35	4	75479374	76780756	NA				0
MCL-35	4	76780757	76781357	NA				0
MCL-35	4	76781358	77185288	NA				0
MCL-35	4	77185289	77611078	NA				0
MCL-35	4	77611079	79326188	NA				0
MCL-35	4	79326189	79901827	NA				0
MCL-35	4	79901828	83604554	NA				0
MCL-35	4	83604555	83906218	NA				0
MCL-35	4	83906219	87615368	NA				0
MCL-35	4	87615369	87615666	NA				0
MCL-35	4	87615667	87616268	NA				1
MCL-35	4	87616269	87661983	NA				0
MCL-35	4	87661984	103025961	NA				0
MCL-35	4	103025962	103412746	NA				0
MCL-35	4	103412747	106003774	NA				0
MCL-35	4	106003775	106044560	NA				0
MCL-35	4	106044561	188143798	NA				0
MCL-35	4	188143799	188823881	NA				0
MCL-35	4	188823882	188824473	NA				0
MCL-35	4	188824474	189001638	NA				0
MCL-35	4	189001639	189407803	NA				0
MCL-35	4	189407804	189472970	NA				0
MCL-35	4	189472971	189473565	NA				0
MCL-35	4	189473566	189473918	NA				0
MCL-35	4	189473919	189474105	NA				0
MCL-35	4	189474106	189505468	NA				0
MCL-35	5	140417	140521	NA				0
MCL-35	5	140522	143120	NA				0
MCL-35	5	143121	163145	NA				0
MCL-35	5	163146	163507	NA				0
MCL-35	5	163508	169246	NA				0
MCL-35	5	169247	169648	NA				0
MCL-35	5	169649	171435	NA				0
MCL-35	5	171436	173991	NA				0
MCL-35	5	173992	182715	NA				0
MCL-35	5	182716	186515	NA				0
MCL-35	5	186516	187497	NA				0
MCL-35	5	187498	188215	NA				0
MCL-35	5	188216	195392	NA				0
MCL-35	5	195393	311363	NA				0
MCL-35	5	311364	420942	NA				0
MCL-35	5	420943	34043788	NA				0
MCL-35	5	34043789	34043960	NA				0
MCL-35	5	34043961	43245820	NA				0
MCL-35	5	43245821	43609241	NA				0
MCL-35	5	43609242	43704440	NA				0
MCL-35	5	43704441	43705948	NA				0
MCL-35	5	43705949	44264976	NA				0
MCL-35	5	44264977	44303667	NA				0
MCL-35	5	44303668	44304618	NA				0
MCL-35	5	44304619	44310390	NA				0
MCL-35	5	44310391	44809344	NA				0
MCL-35	5	44809345	44941291	NA				0
MCL-35	5	44941292	44989465	NA				0
MCL-35	5	44989466	45259261	NA				0
MCL-35	5	45259262	45260435	NA				0
MCL-35	5	45260436	45260962	NA				0
MCL-35	5	45260963	45645736	NA				0
MCL-35	5	45645737	51717036	NA				0
MCL-35	5	51717037	51916376	NA				0
MCL-35	5	51916377	52011336	NA				0
MCL-35	5	52011337	52080987	NA				0
MCL-35	5	52080988	52080991	NA				0
MCL-35	5	52080992	52457341	NA				0
MCL-35	5	52457342	52706897	NA				0
MCL-35	5	52706898	52778499	NA				0
MCL-35	5	52778500	52801930	NA				0
MCL-35	5	52801931	52865323	NA				0
MCL-35	5	52865324	53560674	NA				0
MCL-35	5	53560675	71719676	NA				0
MCL-35	5	71719677	72195135	NA				0
MCL-35	5	72195136	172083176	NA				0
MCL-35	5	172083177	172106625	NA				0
MCL-35	5	172106626	181061260	NA				0
MCL-35	5	181061261	181061635	NA				0
MCL-35	5	181061636	181124462	NA				0
MCL-35	5	181124463	181200936	NA				0
MCL-35	5	181200937	181203667	NA				0
MCL-35	5	181203668	181225030	NA				0
MCL-35	5	181225031	181233831	NA				0
MCL-35	5	181233832	181243470	NA				0
MCL-35	5	181243471	181244189	NA				0
MCL-35	5	181244190	181247152	NA				0
MCL-35	5	181247153	181247543	NA				0
MCL-35	5	181247544	181257640	NA				0
MCL-35	5	181257641	181260211	NA				0
MCL-35	5	181260212	181260906	NA				0
MCL-35	6	203397	203666	NA				0
MCL-35	6	203667	203722	NA				0
MCL-35	6	203723	203878	NA				0
MCL-35	6	203879	242049	NA				0
MCL-35	6	242050	242150	NA				0
MCL-35	6	242151	311938	NA				0
MCL-35	6	311939	335251	NA				0
MCL-35	6	335252	24403227	NA				0
MCL-35	6	24403228	24405129	NA				0
MCL-35	6	24405130	27738293	NA				0
MCL-35	6	27738294	27780231	NA				0
MCL-35	6	27780232	30986657	NA				0
MCL-35	6	30986658	30986661	NA				0
MCL-35	6	30986662	30986688	NA				0
MCL-35	6	30986689	30986931	NA				0
MCL-35	6	30986932	30987434	NA				1.321928095
MCL-35	6	30987435	30988152	NA				0
MCL-35	6	30988153	31025285	NA				0
MCL-35	6	31025286	41275871	NA				0
MCL-35	6	41275872	41291106	NA				0
MCL-35	6	41291107	41653887	NA				0
MCL-35	6	41653888	41684776	NA				0
MCL-35	6	41684777	55248613	NA				0
MCL-35	6	55248614	55277539	NA				0
MCL-35	6	55277540	56552484	NA				0
MCL-35	6	56552485	56735323	NA				0
MCL-35	6	56735324	57008247	NA				0
MCL-35	6	57008248	57053849	NA				0
MCL-35	6	57053850	57099329	NA				0
MCL-35	6	57099330	57154661	NA				0
MCL-35	6	57154662	57189210	NA				0
MCL-35	6	57189211	57190045	NA				0
MCL-35	6	57190046	57190556	NA				0
MCL-35	6	57190557	57196547	NA				0
MCL-35	6	57196548	57207574	NA				0
MCL-35	6	57207575	57210113	NA				0
MCL-35	6	57210114	57323896	NA				0
MCL-35	6	57323897	57324369	NA				0
MCL-35	6	57324370	58414213	NA				0
MCL-35	6	58414214	58414228	NA				0
MCL-35	6	58414229	58414289	NA				0
MCL-35	6	58414290	63135387	NA				0
MCL-35	6	63135388	63211455	NA				0
MCL-35	6	63211456	63211537	NA				0
MCL-35	6	63211538	63211948	NA				0
MCL-35	6	63211949	63212118	NA				0
MCL-35	6	63212119	63212377	NA				0
MCL-35	6	63212378	63280189	NA				0
MCL-35	6	63280190	63443786	NA				0
MCL-35	6	63443787	63582508	NA				0
MCL-35	6	63582509	63788041	NA				0
MCL-35	6	63788042	64626250	NA				0
MCL-35	6	64626251	91816166	NA				0
MCL-35	6	91816167	92333948	NA				0
MCL-35	6	92333949	99394031	NA				0
MCL-35	6	99394032	99394262	NA				0
MCL-35	6	99394263	102616866	NA				0
MCL-35	6	102616867	104796651	NA				0
MCL-35	6	104796652	105402837	NA				0
MCL-35	6	105402838	106099497	NA				0
MCL-35	6	106099498	108044454	NA				0
MCL-35	6	108044455	108879926	NA				0
MCL-35	6	108879927	110488969	NA				0
MCL-35	6	110488970	110815399	NA				0
MCL-35	6	110815400	143340029	NA				0
MCL-35	6	143340030	143578499	NA				0
MCL-35	6	143578500	144852962	NA				0
MCL-35	6	144852963	145229258	NA				0
MCL-35	6	145229259	155428901	NA				0
MCL-35	6	155428902	155455580	NA				0
MCL-35	6	155455581	156003300	NA				0
MCL-35	6	156003301	156829096	NA				0
MCL-35	6	156829097	159753708	NA				0
MCL-35	6	159753709	160057757	NA				0
MCL-35	6	160057758	163577575	NA				0
MCL-35	6	163577576	164470926	NA				0
MCL-35	6	164470927	169775731	NA				0
MCL-35	6	169775732	169790322	NA				0
MCL-35	6	169790323	169790563	NA				0
MCL-35	6	169790564	170395268	NA				0
MCL-35	6	170395269	170395356	NA				0
MCL-35	6	170395357	170543473	NA				0
MCL-35	6	170543474	170569798	NA				0
MCL-35	6	170569799	170582405	NA				0
MCL-35	6	170582406	170582775	NA				0
MCL-35	6	170582776	170584276	NA				0
MCL-35	6	170584277	170594646	NA				0
MCL-35	7	110934	116839	NA				0
MCL-35	7	116840	121393	NA				0
MCL-35	7	121394	121624	NA				0
MCL-35	7	121625	121629	NA				0
MCL-35	7	121630	121755	NA				0
MCL-35	7	121756	195501	NA				0
MCL-35	7	195502	195594	NA				0
MCL-35	7	195595	205255	NA				0
MCL-35	7	205256	205301	NA				0
MCL-35	7	205302	205316	NA				0
MCL-35	7	205317	228659	NA				0
MCL-35	7	228660	246436	NA				0
MCL-35	7	246437	246568	NA				0
MCL-35	7	246569	256773	NA				0
MCL-35	7	256774	34845520	NA				0
MCL-35	7	34845521	34848398	NA				0
MCL-35	7	34848399	51242249	NA				0
MCL-35	7	51242250	51259878	NA				0
MCL-35	7	51259879	54420187	NA				0
MCL-35	7	54420188	54453310	NA				0
MCL-35	7	54453311	56106447	NA				0
MCL-35	7	56106448	56229753	NA				0
MCL-35	7	56229754	56598543	NA				0
MCL-35	7	56598544	56617312	NA				0
MCL-35	7	56617313	57147843	NA				0
MCL-35	7	57147844	57148313	NA				0
MCL-35	7	57148314	57150396	NA				0
MCL-35	7	57150397	57150407	NA				0
MCL-35	7	57150408	57150415	NA				0
MCL-35	7	57150416	57150446	NA				0
MCL-35	7	57150447	57177327	NA				0
MCL-35	7	57177328	57178467	NA				0
MCL-35	7	57178468	57181468	NA				0
MCL-35	7	57181469	57182085	NA				0
MCL-35	7	57182086	57182092	NA				0
MCL-35	7	57182093	57249209	NA				0
MCL-35	7	57249210	57446702	NA				0
MCL-35	7	57446703	63010920	NA				0
MCL-35	7	63010921	63112975	NA				0
MCL-35	7	63112976	63113239	NA				0
MCL-35	7	63113240	63115622	NA				0
MCL-35	7	63115623	63115730	NA				0
MCL-35	7	63115731	63116936	NA				0
MCL-35	7	63116937	63980451	NA				0
MCL-35	7	63980452	64015061	NA				0
MCL-35	7	64015062	64102833	NA				0
MCL-35	7	64102834	64388748	NA				0
MCL-35	7	64388749	64918428	NA				0
MCL-35	7	64918429	69441996	NA				0
MCL-35	7	69441997	69598914	NA				0
MCL-35	7	69598915	70766084	NA				0
MCL-35	7	70766085	70773872	NA				0
MCL-35	7	70773873	77626624	NA				0
MCL-35	7	77626625	77736453	NA				0
MCL-35	7	77736454	89335196	NA				0
MCL-35	7	89335197	89678797	NA				0
MCL-35	7	89678798	98863201	NA				0
MCL-35	7	98863202	98881057	NA				0
MCL-35	7	98881058	100889035	NA				0
MCL-35	7	100889036	100889133	NA				0
MCL-35	7	100889134	100890786	NA				0
MCL-35	7	100890787	100951412	NA				0
MCL-35	7	100951413	100951800	NA				0
MCL-35	7	100951801	100952010	NA				0
MCL-35	7	100952011	100952063	NA				0
MCL-35	7	100952064	100958658	NA				0
MCL-35	7	100958659	100965488	NA				0
MCL-35	7	100965489	100967924	NA				0
MCL-35	7	100967925	100972299	NA				0
MCL-35	7	100972300	100981418	NA				0
MCL-35	7	100981419	100985380	NA				0
MCL-35	7	100985381	100991195	NA				0
MCL-35	7	100991196	100991502	NA				0
MCL-35	7	100991503	100991683	NA				0
MCL-35	7	100991684	101004058	NA				0
MCL-35	7	101004059	101004371	NA				0
MCL-35	7	101004372	103352638	NA				0
MCL-35	7	103352639	103776687	NA				0
MCL-35	7	103776688	106097929	NA				0
MCL-35	7	106097930	106657385	NA				0
MCL-35	7	106657386	111015164	NA				0
MCL-35	7	111015165	111727567	NA				0
MCL-35	7	111727568	123171982	NA				0
MCL-35	7	123171983	123457326	NA				0
MCL-35	7	123457327	130024472	NA				0
MCL-35	7	130024473	130029091	NA				0
MCL-35	7	130029092	143478061	NA				0
MCL-35	7	143478062	143478252	NA				0
MCL-35	7	143478253	144167977	NA				0
MCL-35	7	144167978	144397325	NA				0
MCL-35	7	144397326	145583482	NA				0
MCL-35	7	145583483	146116762	NA				0
MCL-35	7	146116763	148229796	NA				0
MCL-35	7	148229797	148267285	NA				0
MCL-35	7	148267286	152648922	NA				0
MCL-35	7	152648923	152852022	NA				0
MCL-35	7	152852023	158656677	NA				0
MCL-35	7	158656678	158683579	NA				0
MCL-35	7	158683580	158946187	NA				0
MCL-35	7	158946188	159034635	NA				0
MCL-35	7	159034636	159117526	NA				0
MCL-35	7	159117527	159138084	NA				0
MCL-35	7	159138085	159232490	NA				0
MCL-35	7	159232491	159260734	NA				0
MCL-35	7	159260735	159260906	NA				0
MCL-35	7	159260907	159261057	NA				0
MCL-35	8	232807	233002	NA				0
MCL-35	8	233003	241076	NA				0
MCL-35	8	241077	244884	NA				0
MCL-35	8	244885	247452	NA				0
MCL-35	8	247453	330391	NA				0
MCL-35	8	330392	330468	NA				0
MCL-35	8	330469	449960	NA				0
MCL-35	8	449961	490424	NA				0
MCL-35	8	490425	491041	NA				0
MCL-35	8	491042	492079	NA				0
MCL-35	8	492080	15807188	NA				0
MCL-35	8	15807189	16139272	NA				0
MCL-35	8	16139273	23081148	NA				0
MCL-35	8	23081149	23103191	NA				0
MCL-35	8	23103192	42549034	NA				0
MCL-35	8	42549035	42732516	NA				0
MCL-35	8	42732517	42757143	NA				0
MCL-35	8	42757144	42850559	NA				0
MCL-35	8	42850560	42897102	NA				0
MCL-35	8	42897103	43145044	NA				0
MCL-35	8	43145045	43158793	NA				0
MCL-35	8	43158794	43192450	NA				0
MCL-35	8	43192451	43195492	NA				0
MCL-35	8	43195493	43197919	NA				0
MCL-35	8	43197920	43199282	NA				0
MCL-35	8	43199283	47202412	NA				0
MCL-35	8	47202413	47260626	NA				0
MCL-35	8	47260627	47329453	NA				0
MCL-35	8	47329454	47440696	NA				0
MCL-35	8	47440697	47511269	NA				0
MCL-35	8	47511270	47592067	NA				0
MCL-35	8	47592068	47673413	NA				0
MCL-35	8	47673414	47739071	NA				0
MCL-35	8	47739072	47789225	NA				0
MCL-35	8	47789226	48729225	NA				0
MCL-35	8	48729226	71269633	NA				0
MCL-35	8	71269634	71448782	NA				0
MCL-35	8	71448783	77013114	NA				0
MCL-35	8	77013115	78654020	NA				0
MCL-35	8	78654021	78760147	NA				0
MCL-35	8	78760148	79184228	NA				0
MCL-35	8	79184229	99987347	NA				0
MCL-35	8	99987348	100008320	NA				0
MCL-35	8	100008321	144802812	NA				0
MCL-35	8	144802813	144843327	NA				0
MCL-35	8	144843328	144843416	NA				0
MCL-35	8	144843417	144880532	NA				0
MCL-35	8	144880533	144974951	NA				0
MCL-35	8	144974952	144978026	NA				0
MCL-35	8	144978027	144999378	NA				0
MCL-35	8	144999379	144999692	NA				0
MCL-35	8	144999693	145032553	NA				0
MCL-35	8	145032554	145052614	NA				0
MCL-35	8	145052615	145053963	NA				0
MCL-35	8	145053964	145054349	NA				0
MCL-35	8	145054350	145055379	NA				0
MCL-35	8	145055380	145055416	NA				0
MCL-35	8	145055417	145066250	NA				0
MCL-35	9	213149	213291	NA				0
MCL-35	9	213292	214706	NA				0
MCL-35	9	214707	214719	NA				0
MCL-35	9	214720	215511	NA				0
MCL-35	9	215512	271455	NA				0
MCL-35	9	271456	286491	NA				0
MCL-35	9	286492	20982329	NA				0
MCL-35	9	20982330	24543046	NA				0
MCL-35	9	24543047	38067879	NA				0
MCL-35	9	38067880	38194529	NA				0
MCL-35	9	38194530	38398153	NA				0
MCL-35	9	38398154	38398701	NA				0
MCL-35	9	38398702	38424347	NA				0
MCL-35	9	38424348	38452198	NA				0
MCL-35	9	38452199	38452639	NA				0
MCL-35	9	38452640	38644401	NA				0
MCL-35	9	38644402	38644424	NA				0
MCL-35	9	38644425	38644532	NA				0
MCL-35	9	38644533	38646998	NA				0
MCL-35	9	38646999	40929309	NA				0
MCL-35	9	40929310	68465929	NA				0
MCL-35	9	68465930	68479292	NA				0
MCL-35	9	68479293	68499396	NA				0
MCL-35	9	68499397	68530776	NA				0
MCL-35	9	68530777	68537108	NA				0
MCL-35	9	68537109	68609002	NA				0
MCL-35	9	68609003	68610900	NA				0
MCL-35	9	68610901	68901933	NA				0
MCL-35	9	68901934	69709908	NA				0
MCL-35	9	69709909	92080229	NA				0
MCL-35	9	92080230	92177098	NA				0
MCL-35	9	92177099	108854538	NA				0
MCL-35	9	108854539	108856029	NA				0
MCL-35	9	108856030	128265703	NA				0
MCL-35	9	128265704	128278595	NA				0
MCL-35	9	128278596	128492957	NA				0
MCL-35	9	128492958	128609393	NA				0
MCL-35	9	128609394	128983269	NA				0
MCL-35	9	128983270	129002935	NA				0
MCL-35	9	129002936	137049412	NA				0
MCL-35	9	137049413	137050064	NA				0
MCL-35	9	137050065	137103717	NA				0
MCL-35	9	137103718	137108975	NA				0
MCL-35	9	137108976	137879312	NA				0
MCL-35	9	137879313	137932327	NA				0
MCL-35	9	137932328	137976036	NA				0
MCL-35	9	137976037	137986618	NA				0
MCL-35	9	137986619	138073770	NA				0
MCL-35	9	138073771	138122891	NA				0
MCL-35	9	138122892	138122900	NA				0
MCL-35	9	138122901	138123517	NA				0
MCL-35	9	138123518	138123971	NA				0
MCL-35	9	138123972	138124086	NA				0
MCL-35	9	138124087	138124636	NA				0
MCL-35	10	86053	86195	NA				0
MCL-35	10	86196	179719	NA				0
MCL-35	10	179720	236957	NA				0
MCL-35	10	236958	239260	NA				0
MCL-35	10	239261	248225	NA				0
MCL-35	10	248226	275015	NA				0
MCL-35	10	275016	275677	NA				0
MCL-35	10	275678	277343	NA				0
MCL-35	10	277344	366509	NA				0
MCL-35	10	366510	3172919	NA				0
MCL-35	10	3172920	3776490	NA				0
MCL-35	10	3776491	16888420	NA				0
MCL-35	10	16888421	16937567	NA				0
MCL-35	10	16937568	21125963	NA				0
MCL-35	10	21125964	21126077	NA				0
MCL-35	10	21126078	21759401	NA				0
MCL-35	10	21759402	22652831	NA				0
MCL-35	10	22652832	23635204	NA				0
MCL-35	10	23635205	24208749	NA				0
MCL-35	10	24208750	26174114	NA				0
MCL-35	10	26174115	26174201	NA				0
MCL-35	10	26174202	28057655	NA				0
MCL-35	10	28057656	28058686	NA				0
MCL-35	10	28058687	36524290	NA				0
MCL-35	10	36524291	37219054	NA				0
MCL-35	10	37219055	37219522	NA				0
MCL-35	10	37219523	37231697	NA				0
MCL-35	10	37231698	37544716	NA				0
MCL-35	10	37544717	37832703	NA				0
MCL-35	10	37832704	37866282	NA				0
MCL-35	10	37866283	37950915	NA				0
MCL-35	10	37950916	37951279	NA				0
MCL-35	10	37951280	37951368	NA				0
MCL-35	10	37951369	37952139	NA				0
MCL-35	10	37952140	37953268	NA				0
MCL-35	10	37953269	37956669	NA				0
MCL-35	10	37956670	37957617	NA				0
MCL-35	10	37957618	37971479	NA				0
MCL-35	10	37971480	42391788	NA				0
MCL-35	10	42391789	42797199	NA				0
MCL-35	10	42797200	42802116	NA				0
MCL-35	10	42802117	43077059	NA				0
MCL-35	10	43077060	43077384	NA				0
MCL-35	10	43077385	43100333	NA				0
MCL-35	10	43100334	43100520	NA				0
MCL-35	10	43100521	43105241	NA				0
MCL-35	10	43105242	43114671	NA				0
MCL-35	10	43114672	43337251	NA				0
MCL-35	10	43337252	43373649	NA				0
MCL-35	10	43373650	45443688	NA				0
MCL-35	10	45443689	45488646	NA				0
MCL-35	10	45488647	133362587	NA				0
MCL-35	10	133362588	133365859	NA				0
MCL-35	10	133365860	133367895	NA				0
MCL-35	10	133367896	133391505	NA				0
MCL-35	10	133391506	133396005	NA				0
MCL-35	10	133396006	133420469	NA				0
MCL-35	10	133420470	133422185	NA				0
MCL-35	10	133422186	133422386	NA				0
MCL-35	10	133422387	133458260	NA				0
MCL-35	10	133458261	133464689	NA				0
MCL-35	10	133464690	133468133	NA				0
MCL-35	10	133468134	133468697	NA				0
MCL-35	10	133468698	133554786	NA				0
MCL-35	10	133554787	133559218	NA				0
MCL-35	10	133559219	133559506	NA				0
MCL-35	10	133559507	133560175	NA				0
MCL-35	10	133560176	133565152	NA				0
MCL-35	10	133565153	133565298	NA				0
MCL-35	10	133565299	133609862	NA				0
MCL-35	11	197337	197557	NA				0
MCL-35	11	197558	198469	NA				0
MCL-35	11	198470	198510	NA				0
MCL-35	11	198511	199153	NA				0
MCL-35	11	199154	199891	NA				0
MCL-35	11	199892	204147	NA				0
MCL-35	11	204148	204228	NA				0
MCL-35	11	204229	247629	NA				0
MCL-35	11	247630	250877	NA				0
MCL-35	11	250878	280000	NA				0
MCL-35	11	280001	307948	NA				0
MCL-35	11	307949	47630320	NA				0
MCL-35	11	47630321	47841703	NA				0
MCL-35	11	47841704	48136317	NA				0
MCL-35	11	48136318	48136417	NA				0
MCL-35	11	48136418	48307092	NA				0
MCL-35	11	48307093	48589715	NA				0
MCL-35	11	48589716	49284511	NA				0
MCL-35	11	49284512	50269493	NA				0
MCL-35	11	50269494	50281682	NA				0
MCL-35	11	50281683	50512765	NA				0
MCL-35	11	50512766	50553108	NA				0
MCL-35	11	50553109	50553261	NA				0
MCL-35	11	50553262	50553307	NA				0
MCL-35	11	50553308	55811239	NA				0
MCL-35	11	55811240	55811511	NA				0
MCL-35	11	55811512	55812448	NA				0
MCL-35	11	55812449	55819484	NA				0
MCL-35	11	55819485	55819736	NA				0
MCL-35	11	55819737	55819915	NA				0
MCL-35	11	55819916	55820438	NA				0
MCL-35	11	55820439	55827605	NA				0
MCL-35	11	55827606	56252449	NA				0
MCL-35	11	56252450	56289982	NA				0
MCL-35	11	56289983	73234296	NA				0
MCL-35	11	73234297	73234975	NA				0
MCL-35	11	73234976	79065147	NA				0
MCL-35	11	79065148	79989102	NA				0
MCL-35	11	79989103	91889154	NA				0
MCL-35	11	91889155	92857282	NA				0
MCL-35	11	92857283	94970873	NA				0
MCL-35	11	94970874	98929601	NA				0
MCL-35	11	98929602	99556360	NA				0
MCL-35	11	99556361	103628868	NA				0
MCL-35	11	103628869	103907426	NA				0
MCL-35	11	103907427	106537618	NA				0
MCL-35	11	106537619	114571543	NA				0
MCL-35	11	114571544	114704097	NA				0
MCL-35	11	114704098	115190813	NA				0
MCL-35	11	115190814	115231504	NA				0
MCL-35	11	115231505	115240585	NA				0
MCL-35	11	115240586	116757685	NA				0
MCL-35	11	116757686	118167249	NA				0
MCL-35	11	118167250	118167937	NA				0
MCL-35	11	118167938	118339391	NA				0
MCL-35	11	118339392	118644301	NA				0
MCL-35	11	118644302	119193198	NA				0
MCL-35	11	119193199	119301826	NA				0
MCL-35	11	119301827	119714166	NA				0
MCL-35	11	119714167	119802119	NA				0
MCL-35	11	119802120	124250452	NA				0
MCL-35	11	124250453	124264790	NA				0
MCL-35	11	124264791	126562628	NA				0
MCL-35	11	126562629	127003331	NA				0
MCL-35	11	127003332	134347569	NA				0
MCL-35	11	134347570	134367306	NA				0
MCL-35	11	134367307	134368624	NA				0
MCL-35	11	134368625	134374229	NA				0
MCL-35	11	134374230	134375390	NA				0
MCL-35	11	134375391	134381883	NA				0
MCL-35	11	134381884	134382227	NA				0
